transform_type,heads_selection,high_key_max_value,high_value_max_value,low_key_max_value,low_value_max_value,axis_key,axis_value,cr
none,0.3,12,10,4,6,"(2,)","(1, 3)",6.8289
none,0.3,12,10,4,4,"(2,)","(1, 3)",7.0583
none,0.3,12,8,8,8,"(2,)","(1, 3)",6.5544
none,0.3,12,8,8,6,"(2,)","(1, 3)",6.7267
none,0.3,12,8,8,4,"(2,)","(1, 3)",6.9485
none,0.3,12,8,6,8,"(2,)","(1, 3)",6.7355
none,0.3,12,8,6,6,"(2,)","(1, 3)",6.9177
none,0.3,12,8,6,4,"(2,)","(1, 3)",7.1524
none,0.3,12,8,4,8,"(2,)","(1, 3)",6.9944
none,0.3,12,8,4,6,"(2,)","(1, 3)",7.191
none,0.3,12,8,4,4,"(2,)","(1, 3)",7.445
none,0.3,12,6,8,6,"(2,)","(1, 3)",7.1712
none,0.3,12,6,8,4,"(2,)","(1, 3)",7.4249
none,0.3,12,6,6,6,"(2,)","(1, 3)",7.3887
none,0.3,12,6,6,4,"(2,)","(1, 3)",7.6583
none,0.3,12,6,4,6,"(2,)","(1, 3)",7.7014
none,0.3,12,6,4,4,"(2,)","(1, 3)",7.9947
none,0.3,10,16,8,8,"(2,)","(1, 3)",5.9063
none,0.3,10,16,8,6,"(2,)","(1, 3)",6.0458
none,0.3,10,16,8,4,"(2,)","(1, 3)",6.2264
none,0.3,10,16,6,8,"(2,)","(1, 3)",6.053
none,0.3,10,16,6,6,"(2,)","(1, 3)",6.1996
none,0.3,10,16,6,4,"(2,)","(1, 3)",6.3896
none,0.3,10,16,4,8,"(2,)","(1, 3)",6.2606
none,0.3,10,16,4,6,"(2,)","(1, 3)",6.4176
none,0.3,10,16,4,4,"(2,)","(1, 3)",6.6214
none,0.3,10,12,8,8,"(2,)","(1, 3)",6.2563
none,0.3,10,12,8,6,"(2,)","(1, 3)",6.4124
none,0.3,10,12,8,4,"(2,)","(1, 3)",6.615
none,0.3,10,12,6,8,"(2,)","(1, 3)",6.4212
none,0.3,10,12,6,6,"(2,)","(1, 3)",6.5856
none,0.3,10,12,6,4,"(2,)","(1, 3)",6.7996
none,0.3,10,12,4,8,"(2,)","(1, 3)",6.6553
none,0.3,10,12,4,6,"(2,)","(1, 3)",6.8322
none,0.3,10,12,4,4,"(2,)","(1, 3)",7.0627
none,0.3,10,10,8,8,"(2,)","(1, 3)",6.5014
none,0.3,10,10,8,6,"(2,)","(1, 3)",6.6699
none,0.3,10,10,8,4,"(2,)","(1, 3)",6.8887
none,0.3,10,10,6,8,"(2,)","(1, 3)",6.6795
none,0.3,10,10,6,6,"(2,)","(1, 3)",6.8576
none,0.3,10,10,6,4,"(2,)","(1, 3)",7.089
none,0.3,10,10,4,8,"(2,)","(1, 3)",6.9333
none,0.3,10,10,4,6,"(2,)","(1, 3)",7.1254
none,0.3,10,10,4,4,"(2,)","(1, 3)",7.3755
none,0.3,10,8,8,8,"(2,)","(1, 3)",6.8278
none,0.3,10,8,8,6,"(2,)","(1, 3)",7.015
none,0.3,10,8,8,4,"(2,)","(1, 3)",7.2566
none,0.3,10,8,6,8,"(2,)","(1, 3)",7.0246
none,0.3,10,8,6,6,"(2,)","(1, 3)",7.2229
none,0.3,10,8,6,4,"(2,)","(1, 3)",7.4792
none,0.3,10,8,4,8,"(2,)","(1, 3)",7.3058
none,0.3,10,8,4,6,"(2,)","(1, 3)",7.5206
none,0.3,10,8,4,4,"(2,)","(1, 3)",7.7989
none,0.3,10,6,8,6,"(2,)","(1, 3)",7.4998
none,0.3,10,6,8,4,"(2,)","(1, 3)",7.7778
none,0.3,10,6,6,6,"(2,)","(1, 3)",7.7379
none,0.3,10,6,6,4,"(2,)","(1, 3)",8.0342
none,0.3,10,6,4,6,"(2,)","(1, 3)",8.0806
none,0.3,10,6,4,4,"(2,)","(1, 3)",8.4042
none,0.3,8,16,8,8,"(2,)","(1, 3)",6.181
none,0.3,8,16,8,6,"(2,)","(1, 3)",6.334
none,0.3,8,16,8,4,"(2,)","(1, 3)",6.5324
none,0.3,8,16,6,8,"(2,)","(1, 3)",6.3427
none,0.3,8,16,6,6,"(2,)","(1, 3)",6.5039
none,0.3,8,16,6,4,"(2,)","(1, 3)",6.7133
none,0.3,8,16,4,8,"(2,)","(1, 3)",6.5705
none,0.3,8,16,4,6,"(2,)","(1, 3)",6.7436
none,0.3,8,16,4,4,"(2,)","(1, 3)",6.969
none,0.3,8,12,8,8,"(2,)","(1, 3)",6.5654
none,0.3,8,12,8,6,"(2,)","(1, 3)",6.7374
none,0.3,8,12,8,4,"(2,)","(1, 3)",6.9615
none,0.3,8,12,6,8,"(2,)","(1, 3)",6.7481
none,0.3,8,12,6,6,"(2,)","(1, 3)",6.93
none,0.3,8,12,6,4,"(2,)","(1, 3)",7.1673
none,0.3,8,12,4,8,"(2,)","(1, 3)",7.0066
none,0.3,8,12,4,6,"(2,)","(1, 3)",7.2029
none,0.3,8,12,4,4,"(2,)","(1, 3)",7.4596
none,0.3,8,10,8,8,"(2,)","(1, 3)",6.8357
none,0.3,8,10,8,6,"(2,)","(1, 3)",7.0223
none,0.3,8,10,8,4,"(2,)","(1, 3)",7.2652
none,0.3,8,10,6,8,"(2,)","(1, 3)",7.034
none,0.3,8,10,6,6,"(2,)","(1, 3)",7.2318
none,0.3,8,10,6,4,"(2,)","(1, 3)",7.4896
none,0.3,8,10,4,8,"(2,)","(1, 3)",7.3154
none,0.3,8,10,4,6,"(2,)","(1, 3)",7.5295
none,0.3,8,10,4,4,"(2,)","(1, 3)",7.8094
none,0.3,8,8,8,8,"(2,)","(1, 3)",7.1975
none,0.3,8,8,8,6,"(2,)","(1, 3)",7.4059
none,0.3,8,8,8,4,"(2,)","(1, 3)",7.6756
none,0.3,8,8,6,8,"(2,)","(1, 3)",7.4177
none,0.3,8,8,6,6,"(2,)","(1, 3)",7.6392
none,0.3,8,8,6,4,"(2,)","(1, 3)",7.9266
none,0.3,8,8,4,8,"(2,)","(1, 3)",7.7313
none,0.3,8,8,4,6,"(2,)","(1, 3)",7.9722
none,0.3,8,8,4,4,"(2,)","(1, 3)",8.2856
none,0.3,8,6,8,6,"(2,)","(1, 3)",7.9483
none,0.3,8,6,8,4,"(2,)","(1, 3)",8.2612
none,0.3,8,6,6,6,"(2,)","(1, 3)",8.2178
none,0.3,8,6,6,4,"(2,)","(1, 3)",8.5526
none,0.3,8,6,4,6,"(2,)","(1, 3)",8.6043
none,0.3,8,6,4,4,"(2,)","(1, 3)",8.9721
none,0.3,6,16,6,8,"(2,)","(1, 3)",6.7532
none,0.3,6,16,6,6,"(2,)","(1, 3)",6.9363
none,0.3,6,16,6,4,"(2,)","(1, 3)",7.175
none,0.3,6,16,4,8,"(2,)","(1, 3)",7.0131
none,0.3,6,16,4,6,"(2,)","(1, 3)",7.2108
none,0.3,6,16,4,4,"(2,)","(1, 3)",7.469
none,0.3,6,12,6,8,"(2,)","(1, 3)",7.2148
none,0.3,6,12,6,6,"(2,)","(1, 3)",7.4231
none,0.3,6,12,6,4,"(2,)","(1, 3)",7.696
none,0.3,6,12,4,8,"(2,)","(1, 3)",7.5122
none,0.3,6,12,4,6,"(2,)","(1, 3)",7.7383
none,0.3,6,12,4,4,"(2,)","(1, 3)",8.0354
none,0.3,6,10,6,8,"(2,)","(1, 3)",7.5426
none,0.3,6,10,6,6,"(2,)","(1, 3)",7.7704
none,0.3,6,10,6,4,"(2,)","(1, 3)",8.0689
none,0.3,6,10,4,8,"(2,)","(1, 3)",7.8683
none,0.3,6,10,4,6,"(2,)","(1, 3)",8.1165
none,0.3,6,10,4,4,"(2,)","(1, 3)",8.4428
none,0.3,6,8,6,8,"(2,)","(1, 3)",7.9855
none,0.3,6,8,6,6,"(2,)","(1, 3)",8.2428
none,0.3,6,8,6,4,"(2,)","(1, 3)",8.5783
none,0.3,6,8,4,8,"(2,)","(1, 3)",8.3515
none,0.3,6,8,4,6,"(2,)","(1, 3)",8.6333
none,0.3,6,8,4,4,"(2,)","(1, 3)",9.0021
none,0.3,6,6,6,6,"(2,)","(1, 3)",8.9204
none,0.3,6,6,6,4,"(2,)","(1, 3)",9.3164
none,0.3,6,6,4,6,"(2,)","(1, 3)",9.3795
none,0.3,6,6,4,4,"(2,)","(1, 3)",9.8183
none,0.4,16,16,8,8,"(2,)","(1, 3)",5.5859
none,0.4,16,16,8,6,"(2,)","(1, 3)",5.7511
none,0.4,16,16,8,4,"(2,)","(1, 3)",5.9694
none,0.4,16,16,6,8,"(2,)","(1, 3)",5.7616
none,0.4,16,16,6,6,"(2,)","(1, 3)",5.9375
none,0.4,16,16,6,4,"(2,)","(1, 3)",6.1704
none,0.4,16,16,4,8,"(2,)","(1, 3)",6.0166
none,0.4,16,16,4,6,"(2,)","(1, 3)",6.2087
none,0.4,16,16,4,4,"(2,)","(1, 3)",6.4639
none,0.4,16,12,8,8,"(2,)","(1, 3)",5.8532
none,0.4,16,12,8,6,"(2,)","(1, 3)",6.0342
none,0.4,16,12,8,4,"(2,)","(1, 3)",6.2742
none,0.4,16,12,6,8,"(2,)","(1, 3)",6.0464
none,0.4,16,12,6,6,"(2,)","(1, 3)",6.2397
none,0.4,16,12,6,4,"(2,)","(1, 3)",6.4967
none,0.4,16,12,4,8,"(2,)","(1, 3)",6.3279
none,0.4,16,12,4,6,"(2,)","(1, 3)",6.54
none,0.4,16,12,4,4,"(2,)","(1, 3)",6.8228
none,0.4,16,10,8,8,"(2,)","(1, 3)",6.0361
none,0.4,16,10,8,6,"(2,)","(1, 3)",6.2285
none,0.4,16,10,8,4,"(2,)","(1, 3)",6.4839
none,0.4,16,10,6,8,"(2,)","(1, 3)",6.2417
none,0.4,16,10,6,6,"(2,)","(1, 3)",6.4478
none,0.4,16,10,6,4,"(2,)","(1, 3)",6.7218
none,0.4,16,10,4,8,"(2,)","(1, 3)",6.5422
none,0.4,16,10,4,6,"(2,)","(1, 3)",6.7689
none,0.4,16,10,4,4,"(2,)","(1, 3)",7.0715
none,0.4,16,8,8,8,"(2,)","(1, 3)",6.277
none,0.4,16,8,8,6,"(2,)","(1, 3)",6.4863
none,0.4,16,8,8,4,"(2,)","(1, 3)",6.7629
none,0.4,16,8,6,8,"(2,)","(1, 3)",6.4997
none,0.4,16,8,6,6,"(2,)","(1, 3)",6.7244
none,0.4,16,8,6,4,"(2,)","(1, 3)",7.0222
none,0.4,16,8,4,8,"(2,)","(1, 3)",6.8262
none,0.4,16,8,4,6,"(2,)","(1, 3)",7.0743
none,0.4,16,8,4,4,"(2,)","(1, 3)",7.4047
none,0.4,16,6,8,6,"(2,)","(1, 3)",6.8388
none,0.4,16,6,8,4,"(2,)","(1, 3)",7.1479
none,0.4,16,6,6,6,"(2,)","(1, 3)",7.104
none,0.4,16,6,6,4,"(2,)","(1, 3)",7.4381
none,0.4,16,6,4,6,"(2,)","(1, 3)",7.4958
none,0.4,16,6,4,4,"(2,)","(1, 3)",7.8687
none,0.4,12,16,8,8,"(2,)","(1, 3)",5.8565
none,0.4,12,16,8,6,"(2,)","(1, 3)",6.0383
none,0.4,12,16,8,4,"(2,)","(1, 3)",6.2794
none,0.4,12,16,6,8,"(2,)","(1, 3)",6.0493
none,0.4,12,16,6,6,"(2,)","(1, 3)",6.2435
none,0.4,12,16,6,4,"(2,)","(1, 3)",6.5016
none,0.4,12,16,4,8,"(2,)","(1, 3)",6.3303
none,0.4,12,16,4,6,"(2,)","(1, 3)",6.5433
none,0.4,12,16,4,4,"(2,)","(1, 3)",6.8273
none,0.4,12,12,8,8,"(2,)","(1, 3)",6.151
none,0.4,12,12,8,6,"(2,)","(1, 3)",6.3512
none,0.4,12,12,8,4,"(2,)","(1, 3)",6.6176
none,0.4,12,12,6,8,"(2,)","(1, 3)",6.3641
none,0.4,12,12,6,6,"(2,)","(1, 3)",6.5786
none,0.4,12,12,6,4,"(2,)","(1, 3)",6.8649
none,0.4,12,12,4,8,"(2,)","(1, 3)",6.6759
none,0.4,12,12,4,6,"(2,)","(1, 3)",6.9123
none,0.4,12,12,4,4,"(2,)","(1, 3)",7.2291
none,0.4,12,10,8,8,"(2,)","(1, 3)",6.3532
none,0.4,12,10,8,6,"(2,)","(1, 3)",6.5668
none,0.4,12,10,8,4,"(2,)","(1, 3)",6.8513
none,0.4,12,10,6,8,"(2,)","(1, 3)",6.5808
none,0.4,12,10,6,6,"(2,)","(1, 3)",6.8103
none,0.4,12,10,6,4,"(2,)","(1, 3)",7.1168
none,0.4,12,10,4,8,"(2,)","(1, 3)",6.9147
none,0.4,12,10,4,6,"(2,)","(1, 3)",7.1685
none,0.4,12,10,4,4,"(2,)","(1, 3)",7.5089
none,0.4,12,8,8,8,"(2,)","(1, 3)",6.6207
none,0.4,12,8,8,6,"(2,)","(1, 3)",6.8539
none,0.4,12,8,8,4,"(2,)","(1, 3)",7.1636
none,0.4,12,8,6,8,"(2,)","(1, 3)",6.8683
none,0.4,12,8,6,6,"(2,)","(1, 3)",7.1196
none,0.4,12,8,6,4,"(2,)","(1, 3)",7.4543
none,0.4,12,8,4,8,"(2,)","(1, 3)",7.2328
none,0.4,12,8,4,6,"(2,)","(1, 3)",7.512
none,0.4,12,8,4,4,"(2,)","(1, 3)",7.8856
none,0.4,12,6,8,6,"(2,)","(1, 3)",7.2488
none,0.4,12,6,8,4,"(2,)","(1, 3)",7.597
none,0.4,12,6,6,6,"(2,)","(1, 3)",7.5466
none,0.4,12,6,6,4,"(2,)","(1, 3)",7.9247
none,0.4,12,6,4,6,"(2,)","(1, 3)",7.989
none,0.4,12,6,4,4,"(2,)","(1, 3)",8.414
none,0.4,10,16,8,8,"(2,)","(1, 3)",6.0427
none,0.4,10,16,8,6,"(2,)","(1, 3)",6.2364
none,0.4,10,16,8,4,"(2,)","(1, 3)",6.4939
none,0.4,10,16,6,8,"(2,)","(1, 3)",6.2481
none,0.4,10,16,6,6,"(2,)","(1, 3)",6.4555
none,0.4,10,16,6,4,"(2,)","(1, 3)",6.7318
none,0.4,10,16,4,8,"(2,)","(1, 3)",6.5477
none,0.4,10,16,4,6,"(2,)","(1, 3)",6.7758
none,0.4,10,16,4,4,"(2,)","(1, 3)",7.0809
none,0.4,10,12,8,8,"(2,)","(1, 3)",6.3567
none,0.4,10,12,8,6,"(2,)","(1, 3)",6.5707
none,0.4,10,12,8,4,"(2,)","(1, 3)",6.8563
none,0.4,10,12,6,8,"(2,)","(1, 3)",6.5845
none,0.4,10,12,6,6,"(2,)","(1, 3)",6.8144
none,0.4,10,12,6,4,"(2,)","(1, 3)",7.1221
none,0.4,10,12,4,8,"(2,)","(1, 3)",6.9181
none,0.4,10,12,4,6,"(2,)","(1, 3)",7.1723
none,0.4,10,12,4,4,"(2,)","(1, 3)",7.5139
none,0.4,10,10,8,8,"(2,)","(1, 3)",6.5729
none,0.4,10,10,8,6,"(2,)","(1, 3)",6.8018
none,0.4,10,10,8,4,"(2,)","(1, 3)",7.1075
none,0.4,10,10,6,8,"(2,)","(1, 3)",6.8168
none,0.4,10,10,6,6,"(2,)","(1, 3)",7.0633
none,0.4,10,10,6,4,"(2,)","(1, 3)",7.3935
none,0.4,10,10,4,8,"(2,)","(1, 3)",7.1749
none,0.4,10,10,4,6,"(2,)","(1, 3)",7.4485
none,0.4,10,10,4,4,"(2,)","(1, 3)",7.8167
none,0.4,10,8,8,8,"(2,)","(1, 3)",6.8597
none,0.4,10,8,8,6,"(2,)","(1, 3)",7.1103
none,0.4,10,8,8,4,"(2,)","(1, 3)",7.4441
none,0.4,10,8,6,8,"(2,)","(1, 3)",7.1257
none,0.4,10,8,6,6,"(2,)","(1, 3)",7.3965
none,0.4,10,8,6,4,"(2,)","(1, 3)",7.7585
none,0.4,10,8,4,8,"(2,)","(1, 3)",7.518
none,0.4,10,8,4,6,"(2,)","(1, 3)",7.8201
none,0.4,10,8,4,4,"(2,)","(1, 3)",8.2258
none,0.4,10,6,8,6,"(2,)","(1, 3)",7.5362
none,0.4,10,6,8,4,"(2,)","(1, 3)",7.9133
none,0.4,10,6,6,6,"(2,)","(1, 3)",7.8585
none,0.4,10,6,6,4,"(2,)","(1, 3)",8.2694
none,0.4,10,6,4,6,"(2,)","(1, 3)",8.3383
none,0.4,10,6,4,4,"(2,)","(1, 3)",8.8024
none,0.4,8,16,8,8,"(2,)","(1, 3)",6.2887
none,0.4,8,16,8,6,"(2,)","(1, 3)",6.4988
none,0.4,8,16,8,4,"(2,)","(1, 3)",6.7789
none,0.4,8,16,6,8,"(2,)","(1, 3)",6.5124
none,0.4,8,16,6,6,"(2,)","(1, 3)",6.7381
none,0.4,8,16,6,4,"(2,)","(1, 3)",7.0396
none,0.4,8,16,4,8,"(2,)","(1, 3)",6.8379
none,0.4,8,16,4,6,"(2,)","(1, 3)",7.0871
none,0.4,8,16,4,4,"(2,)","(1, 3)",7.4215
none,0.4,8,12,8,8,"(2,)","(1, 3)",6.6295
none,0.4,8,12,8,6,"(2,)","(1, 3)",6.8626
none,0.4,8,12,8,4,"(2,)","(1, 3)",7.1748
none,0.4,8,12,6,8,"(2,)","(1, 3)",6.8787
none,0.4,8,12,6,6,"(2,)","(1, 3)",7.13
none,0.4,8,12,6,4,"(2,)","(1, 3)",7.4675
none,0.4,8,12,4,8,"(2,)","(1, 3)",7.2428
none,0.4,8,12,4,6,"(2,)","(1, 3)",7.522
none,0.4,8,12,4,4,"(2,)","(1, 3)",7.8986
none,0.4,8,10,8,8,"(2,)","(1, 3)",6.865
none,0.4,8,10,8,6,"(2,)","(1, 3)",7.1151
none,0.4,8,10,8,4,"(2,)","(1, 3)",7.4503
none,0.4,8,10,6,8,"(2,)","(1, 3)",7.1326
none,0.4,8,10,6,6,"(2,)","(1, 3)",7.4029
none,0.4,8,10,6,4,"(2,)","(1, 3)",7.7665
none,0.4,8,10,4,8,"(2,)","(1, 3)",7.5249
none,0.4,8,10,4,6,"(2,)","(1, 3)",7.8264
none,0.4,8,10,4,4,"(2,)","(1, 3)",8.2339
none,0.4,8,8,8,8,"(2,)","(1, 3)",7.1785
none,0.4,8,8,8,6,"(2,)","(1, 3)",7.4534
none,0.4,8,8,8,4,"(2,)","(1, 3)",7.8211
none,0.4,8,8,6,8,"(2,)","(1, 3)",7.4715
none,0.4,8,8,6,6,"(2,)","(1, 3)",7.7698
none,0.4,8,8,6,4,"(2,)","(1, 3)",8.1702
none,0.4,8,8,4,8,"(2,)","(1, 3)",7.9031
none,0.4,8,8,4,6,"(2,)","(1, 3)",8.2376
none,0.4,8,8,4,4,"(2,)","(1, 3)",8.6891
none,0.4,8,6,8,6,"(2,)","(1, 3)",7.9227
none,0.4,8,6,8,4,"(2,)","(1, 3)",8.3406
none,0.4,8,6,6,6,"(2,)","(1, 3)",8.2812
none,0.4,8,6,6,4,"(2,)","(1, 3)",8.7388
none,0.4,8,6,4,6,"(2,)","(1, 3)",8.8147
none,0.4,8,6,4,4,"(2,)","(1, 3)",9.335
none,0.4,6,16,6,8,"(2,)","(1, 3)",6.882
none,0.4,6,16,6,6,"(2,)","(1, 3)",7.1344
none,0.4,6,16,6,4,"(2,)","(1, 3)",7.4735
none,0.4,6,16,4,8,"(2,)","(1, 3)",7.2476
none,0.4,6,16,4,6,"(2,)","(1, 3)",7.5281
none,0.4,6,16,4,4,"(2,)","(1, 3)",7.9065
none,0.4,6,12,6,8,"(2,)","(1, 3)",7.2923
none,0.4,6,12,6,6,"(2,)","(1, 3)",7.5753
none,0.4,6,12,6,4,"(2,)","(1, 3)",7.9575
none,0.4,6,12,4,8,"(2,)","(1, 3)",7.7041
none,0.4,6,12,4,6,"(2,)","(1, 3)",8.0207
none,0.4,6,12,4,4,"(2,)","(1, 3)",8.4504
none,0.4,6,10,6,8,"(2,)","(1, 3)",7.5783
none,0.4,6,10,6,6,"(2,)","(1, 3)",7.8842
none,0.4,6,10,6,4,"(2,)","(1, 3)",8.2979
none,0.4,6,10,4,8,"(2,)","(1, 3)",8.024
none,0.4,6,10,4,6,"(2,)","(1, 3)",8.3677
none,0.4,6,10,4,4,"(2,)","(1, 3)",8.8352
none,0.4,6,8,6,8,"(2,)","(1, 3)",7.962
none,0.4,6,8,6,6,"(2,)","(1, 3)",8.3017
none,0.4,6,8,6,4,"(2,)","(1, 3)",8.7604
none,0.4,6,8,4,8,"(2,)","(1, 3)",8.4555
none,0.4,6,8,4,6,"(2,)","(1, 3)",8.8396
none,0.4,6,8,4,4,"(2,)","(1, 3)",9.3615
none,0.4,6,6,6,6,"(2,)","(1, 3)",8.8881
none,0.4,6,6,6,4,"(2,)","(1, 3)",9.4174
none,0.4,6,6,4,6,"(2,)","(1, 3)",9.5075
none,0.4,6,6,4,4,"(2,)","(1, 3)",10.1156
none,0.5,16,16,8,8,"(2,)","(1, 3)",5.799
none,0.5,16,16,8,6,"(2,)","(1, 3)",6.0235
none,0.5,16,16,8,4,"(2,)","(1, 3)",6.3225
none,0.5,16,16,6,8,"(2,)","(1, 3)",6.039
none,0.5,16,16,6,6,"(2,)","(1, 3)",6.2828
none,0.5,16,16,6,4,"(2,)","(1, 3)",6.6088
none,0.5,16,16,4,8,"(2,)","(1, 3)",6.3969
none,0.5,16,16,4,6,"(2,)","(1, 3)",6.6712
none,0.5,16,16,4,4,"(2,)","(1, 3)",7.0399
none,0.5,16,12,8,8,"(2,)","(1, 3)",6.0374
none,0.5,16,12,8,6,"(2,)","(1, 3)",6.2804
none,0.5,16,12,8,4,"(2,)","(1, 3)",6.6054
none,0.5,16,12,6,8,"(2,)","(1, 3)",6.298
none,0.5,16,12,6,6,"(2,)","(1, 3)",6.5629
none,0.5,16,12,6,4,"(2,)","(1, 3)",6.9185
none,0.5,16,12,4,8,"(2,)","(1, 3)",6.6883
none,0.5,16,12,4,6,"(2,)","(1, 3)",6.9878
none,0.5,16,12,4,4,"(2,)","(1, 3)",7.3924
none,0.5,16,10,8,8,"(2,)","(1, 3)",6.1988
none,0.5,16,10,8,6,"(2,)","(1, 3)",6.4551
none,0.5,16,10,8,4,"(2,)","(1, 3)",6.7982
none,0.5,16,10,6,8,"(2,)","(1, 3)",6.4738
none,0.5,16,10,6,6,"(2,)","(1, 3)",6.7539
none,0.5,16,10,6,4,"(2,)","(1, 3)",7.1303
none,0.5,16,10,4,8,"(2,)","(1, 3)",6.887
none,0.5,16,10,4,6,"(2,)","(1, 3)",7.2048
none,0.5,16,10,4,4,"(2,)","(1, 3)",7.6347
none,0.5,16,8,8,8,"(2,)","(1, 3)",6.4095
none,0.5,16,8,8,6,"(2,)","(1, 3)",6.6848
none,0.5,16,8,8,4,"(2,)","(1, 3)",7.0526
none,0.5,16,8,6,8,"(2,)","(1, 3)",6.704
none,0.5,16,8,6,6,"(2,)","(1, 3)",7.0058
none,0.5,16,8,6,4,"(2,)","(1, 3)",7.4107
none,0.5,16,8,4,8,"(2,)","(1, 3)",7.148
none,0.5,16,8,4,6,"(2,)","(1, 3)",7.4921
none,0.5,16,8,4,4,"(2,)","(1, 3)",7.9571
none,0.5,16,6,8,6,"(2,)","(1, 3)",6.996
none,0.5,16,6,8,4,"(2,)","(1, 3)",7.4008
none,0.5,16,6,6,6,"(2,)","(1, 3)",7.3483
none,0.5,16,6,6,4,"(2,)","(1, 3)",7.7962
none,0.5,16,6,4,6,"(2,)","(1, 3)",7.8852
none,0.5,16,6,4,4,"(2,)","(1, 3)",8.4032
none,0.5,12,16,8,8,"(2,)","(1, 3)",6.0401
none,0.5,12,16,8,6,"(2,)","(1, 3)",6.284
none,0.5,12,16,8,4,"(2,)","(1, 3)",6.6102
none,0.5,12,16,6,8,"(2,)","(1, 3)",6.3002
none,0.5,12,16,6,6,"(2,)","(1, 3)",6.5661
none,0.5,12,16,6,4,"(2,)","(1, 3)",6.923
none,0.5,12,16,4,8,"(2,)","(1, 3)",6.6899
none,0.5,12,16,4,6,"(2,)","(1, 3)",6.9905
none,0.5,12,16,4,4,"(2,)","(1, 3)",7.3964
none,0.5,12,12,8,8,"(2,)","(1, 3)",6.2992
none,0.5,12,12,8,6,"(2,)","(1, 3)",6.5642
none,0.5,12,12,8,4,"(2,)","(1, 3)",6.92
none,0.5,12,12,6,8,"(2,)","(1, 3)",6.5827
none,0.5,12,12,6,6,"(2,)","(1, 3)",6.8726
none,0.5,12,12,6,4,"(2,)","(1, 3)",7.2636
none,0.5,12,12,4,8,"(2,)","(1, 3)",7.0092
none,0.5,12,12,4,6,"(2,)","(1, 3)",7.3389
none,0.5,12,12,4,4,"(2,)","(1, 3)",7.7865
none,0.5,12,10,8,8,"(2,)","(1, 3)",6.4751
none,0.5,12,10,8,6,"(2,)","(1, 3)",6.7553
none,0.5,12,10,8,4,"(2,)","(1, 3)",7.1319
none,0.5,12,10,6,8,"(2,)","(1, 3)",6.775
none,0.5,12,10,6,6,"(2,)","(1, 3)",7.0824
none,0.5,12,10,6,4,"(2,)","(1, 3)",7.4974
none,0.5,12,10,4,8,"(2,)","(1, 3)",7.2278
none,0.5,12,10,4,6,"(2,)","(1, 3)",7.5786
none,0.5,12,10,4,4,"(2,)","(1, 3)",8.0558
none,0.5,12,8,8,8,"(2,)","(1, 3)",6.7054
none,0.5,12,8,8,6,"(2,)","(1, 3)",7.0073
none,0.5,12,8,8,4,"(2,)","(1, 3)",7.4124
none,0.5,12,8,6,8,"(2,)","(1, 3)",7.0275
none,0.5,12,8,6,6,"(2,)","(1, 3)",7.3599
none,0.5,12,8,6,4,"(2,)","(1, 3)",7.8081
none,0.5,12,8,4,8,"(2,)","(1, 3)",7.5158
none,0.5,12,8,4,6,"(2,)","(1, 3)",7.8972
none,0.5,12,8,4,4,"(2,)","(1, 3)",8.4156
none,0.5,12,6,8,6,"(2,)","(1, 3)",7.35
none,0.5,12,6,8,4,"(2,)","(1, 3)",7.798
none,0.5,12,6,6,6,"(2,)","(1, 3)",7.7388
none,0.5,12,6,6,4,"(2,)","(1, 3)",8.2372
none,0.5,12,6,4,6,"(2,)","(1, 3)",8.3352
none,0.5,12,6,4,4,"(2,)","(1, 3)",8.9161
none,0.5,10,16,8,8,"(2,)","(1, 3)",6.2041
none,0.5,10,16,8,6,"(2,)","(1, 3)",6.4618
none,0.5,10,16,8,4,"(2,)","(1, 3)",6.8072
none,0.5,10,16,6,8,"(2,)","(1, 3)",6.4789
none,0.5,10,16,6,6,"(2,)","(1, 3)",6.7604
none,0.5,10,16,6,4,"(2,)","(1, 3)",7.1393
none,0.5,10,16,4,8,"(2,)","(1, 3)",6.8909
none,0.5,10,16,4,6,"(2,)","(1, 3)",7.2102
none,0.5,10,16,4,4,"(2,)","(1, 3)",7.6429
none,0.5,10,12,8,8,"(2,)","(1, 3)",6.4778
none,0.5,10,12,8,6,"(2,)","(1, 3)",6.7584
none,0.5,10,12,8,4,"(2,)","(1, 3)",7.1362
none,0.5,10,12,6,8,"(2,)","(1, 3)",6.7779
none,0.5,10,12,6,6,"(2,)","(1, 3)",7.0857
none,0.5,10,12,6,4,"(2,)","(1, 3)",7.5021
none,0.5,10,12,4,8,"(2,)","(1, 3)",7.2302
none,0.5,10,12,4,6,"(2,)","(1, 3)",7.5815
none,0.5,10,12,4,4,"(2,)","(1, 3)",8.0602
none,0.5,10,10,8,8,"(2,)","(1, 3)",6.664
none,0.5,10,10,8,6,"(2,)","(1, 3)",6.9612
none,0.5,10,10,8,4,"(2,)","(1, 3)",7.3617
none,0.5,10,10,6,8,"(2,)","(1, 3)",6.9821
none,0.5,10,10,6,6,"(2,)","(1, 3)",7.3089
none,0.5,10,10,6,4,"(2,)","(1, 3)",7.7518
none,0.5,10,10,4,8,"(2,)","(1, 3)",7.4629
none,0.5,10,10,4,6,"(2,)","(1, 3)",7.8376
none,0.5,10,10,4,4,"(2,)","(1, 3)",8.3491
none,0.5,10,8,8,8,"(2,)","(1, 3)",6.9082
