transform_type,heads_selection,high_key_max_value,high_value_max_value,low_key_max_value,low_value_max_value,axis_key,axis_value,cr
none,0.1,8,16,8,6,"(2,)","(1, 3)",6.0203
none,0.1,8,16,8,4,"(2,)","(1, 3)",6.0905
none,0.1,8,16,6,8,"(2,)","(1, 3)",6.0215
none,0.1,8,16,6,6,"(2,)","(1, 3)",6.072
none,0.1,8,16,6,4,"(2,)","(1, 3)",6.1434
none,0.1,8,16,4,8,"(2,)","(1, 3)",6.0907
none,0.1,8,16,4,6,"(2,)","(1, 3)",6.1423
none,0.1,8,16,4,4,"(2,)","(1, 3)",6.2155
none,0.1,8,12,8,8,"(2,)","(1, 3)",6.4352
none,0.1,8,12,8,6,"(2,)","(1, 3)",6.4929
none,0.1,8,12,8,4,"(2,)","(1, 3)",6.5747
none,0.1,8,12,6,8,"(2,)","(1, 3)",6.4943
none,0.1,8,12,6,6,"(2,)","(1, 3)",6.5531
none,0.1,8,12,6,4,"(2,)","(1, 3)",6.6364
none,0.1,8,12,4,8,"(2,)","(1, 3)",6.5748
none,0.1,8,12,4,6,"(2,)","(1, 3)",6.6351
none,0.1,8,12,4,4,"(2,)","(1, 3)",6.7205
none,0.1,8,10,8,8,"(2,)","(1, 3)",6.7703
none,0.1,8,10,8,6,"(2,)","(1, 3)",6.8342
none,0.1,8,10,8,4,"(2,)","(1, 3)",6.9249
none,0.1,8,10,6,8,"(2,)","(1, 3)",6.8357
none,0.1,8,10,6,6,"(2,)","(1, 3)",6.9009
none,0.1,8,10,6,4,"(2,)","(1, 3)",6.9933
none,0.1,8,10,4,8,"(2,)","(1, 3)",6.925
none,0.1,8,10,4,6,"(2,)","(1, 3)",6.9919
none,0.1,8,10,4,4,"(2,)","(1, 3)",7.0868
none,0.1,8,8,8,8,"(2,)","(1, 3)",7.2297
none,0.1,8,8,8,6,"(2,)","(1, 3)",7.3026
none,0.1,8,8,8,4,"(2,)","(1, 3)",7.4062
none,0.1,8,8,6,8,"(2,)","(1, 3)",7.3043
none,0.1,8,8,6,6,"(2,)","(1, 3)",7.3787
none,0.1,8,8,6,4,"(2,)","(1, 3)",7.4845
none,0.1,8,8,4,8,"(2,)","(1, 3)",7.4064
none,0.1,8,8,4,6,"(2,)","(1, 3)",7.4829
none,0.1,8,8,4,4,"(2,)","(1, 3)",7.5917
none,0.1,8,6,8,6,"(2,)","(1, 3)",7.9843
none,0.1,8,6,8,4,"(2,)","(1, 3)",8.1083
none,0.1,8,6,6,6,"(2,)","(1, 3)",8.0755
none,0.1,8,6,6,4,"(2,)","(1, 3)",8.2024
none,0.1,8,6,4,6,"(2,)","(1, 3)",8.2004
none,0.1,8,6,4,4,"(2,)","(1, 3)",8.3313
none,0.1,6,16,6,8,"(2,)","(1, 3)",6.5042
none,0.1,6,16,6,6,"(2,)","(1, 3)",6.5632
none,0.1,6,16,6,4,"(2,)","(1, 3)",6.6468
none,0.1,6,16,4,8,"(2,)","(1, 3)",6.585
none,0.1,6,16,4,6,"(2,)","(1, 3)",6.6455
none,0.1,6,16,4,4,"(2,)","(1, 3)",6.7311
none,0.1,6,12,6,8,"(2,)","(1, 3)",7.0594
none,0.1,6,12,6,6,"(2,)","(1, 3)",7.1289
none,0.1,6,12,6,4,"(2,)","(1, 3)",7.2276
none,0.1,6,12,4,8,"(2,)","(1, 3)",7.1547
none,0.1,6,12,4,6,"(2,)","(1, 3)",7.2261
none,0.1,6,12,4,4,"(2,)","(1, 3)",7.3275
none,0.1,6,10,6,8,"(2,)","(1, 3)",7.4647
none,0.1,6,10,6,6,"(2,)","(1, 3)",7.5425
none,0.1,6,10,6,4,"(2,)","(1, 3)",7.653
none,0.1,6,10,4,8,"(2,)","(1, 3)",7.5713
none,0.1,6,10,4,6,"(2,)","(1, 3)",7.6513
none,0.1,6,10,4,4,"(2,)","(1, 3)",7.7651
none,0.1,6,8,6,8,"(2,)","(1, 3)",8.027
none,0.1,6,8,6,6,"(2,)","(1, 3)",8.117
none,0.1,6,8,6,4,"(2,)","(1, 3)",8.2452
none,0.1,6,8,4,8,"(2,)","(1, 3)",8.1504
none,0.1,6,8,4,6,"(2,)","(1, 3)",8.2432
none,0.1,6,8,4,4,"(2,)","(1, 3)",8.3755
none,0.1,6,6,6,6,"(2,)","(1, 3)",8.9682
none,0.1,6,6,6,4,"(2,)","(1, 3)",9.1249
none,0.1,6,6,4,6,"(2,)","(1, 3)",9.1225
none,0.1,6,6,4,4,"(2,)","(1, 3)",9.2847
none,0.2,16,16,8,8,"(2,)","(1, 3)",5.2118
none,0.2,16,16,8,6,"(2,)","(1, 3)",5.2849
none,0.2,16,16,8,4,"(2,)","(1, 3)",5.3813
none,0.2,16,16,6,8,"(2,)","(1, 3)",5.288
none,0.2,16,16,6,6,"(2,)","(1, 3)",5.3633
none,0.2,16,16,6,4,"(2,)","(1, 3)",5.4626
none,0.2,16,16,4,8,"(2,)","(1, 3)",5.3934
none,0.2,16,16,4,6,"(2,)","(1, 3)",5.4717
none,0.2,16,16,4,4,"(2,)","(1, 3)",5.5751
none,0.2,16,12,8,8,"(2,)","(1, 3)",5.5223
none,0.2,16,12,8,6,"(2,)","(1, 3)",5.6045
none,0.2,16,12,8,4,"(2,)","(1, 3)",5.713
none,0.2,16,12,6,8,"(2,)","(1, 3)",5.608
none,0.2,16,12,6,6,"(2,)","(1, 3)",5.6927
none,0.2,16,12,6,4,"(2,)","(1, 3)",5.8048
none,0.2,16,12,4,8,"(2,)","(1, 3)",5.7267
none,0.2,16,12,4,6,"(2,)","(1, 3)",5.815
none,0.2,16,12,4,4,"(2,)","(1, 3)",5.932
none,0.2,16,10,8,8,"(2,)","(1, 3)",5.74
none,0.2,16,10,8,6,"(2,)","(1, 3)",5.8288
none,0.2,16,10,8,4,"(2,)","(1, 3)",5.9463
none,0.2,16,10,6,8,"(2,)","(1, 3)",5.8326
none,0.2,16,10,6,6,"(2,)","(1, 3)",5.9243
none,0.2,16,10,6,4,"(2,)","(1, 3)",6.0458
none,0.2,16,10,4,8,"(2,)","(1, 3)",5.9611
none,0.2,16,10,4,6,"(2,)","(1, 3)",6.0569
none,0.2,16,10,4,4,"(2,)","(1, 3)",6.1839
none,0.2,16,8,8,8,"(2,)","(1, 3)",6.0305
none,0.2,16,8,8,6,"(2,)","(1, 3)",6.1285
none,0.2,16,8,8,4,"(2,)","(1, 3)",6.2586
none,0.2,16,8,6,8,"(2,)","(1, 3)",6.1328
none,0.2,16,8,6,6,"(2,)","(1, 3)",6.2343
none,0.2,16,8,6,4,"(2,)","(1, 3)",6.3689
none,0.2,16,8,4,8,"(2,)","(1, 3)",6.275
none,0.2,16,8,4,6,"(2,)","(1, 3)",6.3812
none,0.2,16,8,4,4,"(2,)","(1, 3)",6.5224
none,0.2,16,6,8,6,"(2,)","(1, 3)",6.5505
none,0.2,16,6,8,4,"(2,)","(1, 3)",6.6993
none,0.2,16,6,6,6,"(2,)","(1, 3)",6.6715
none,0.2,16,6,6,4,"(2,)","(1, 3)",6.8259
none,0.2,16,6,4,6,"(2,)","(1, 3)",6.8401
none,0.2,16,6,4,4,"(2,)","(1, 3)",7.0025
none,0.2,12,16,8,8,"(2,)","(1, 3)",5.5272
none,0.2,12,16,8,6,"(2,)","(1, 3)",5.6095
none,0.2,12,16,8,4,"(2,)","(1, 3)",5.7183
none,0.2,12,16,6,8,"(2,)","(1, 3)",5.6131
none,0.2,12,16,6,6,"(2,)","(1, 3)",5.698
none,0.2,12,16,6,4,"(2,)","(1, 3)",5.8102
none,0.2,12,16,4,8,"(2,)","(1, 3)",5.7319
none,0.2,12,16,4,6,"(2,)","(1, 3)",5.8205
none,0.2,12,16,4,4,"(2,)","(1, 3)",5.9377
none,0.2,12,12,8,8,"(2,)","(1, 3)",5.8778
none,0.2,12,12,8,6,"(2,)","(1, 3)",5.9709
none,0.2,12,12,8,4,"(2,)","(1, 3)",6.0943
none,0.2,12,12,6,8,"(2,)","(1, 3)",5.975
none,0.2,12,12,6,6,"(2,)","(1, 3)",6.0713
none,0.2,12,12,6,4,"(2,)","(1, 3)",6.1989
none,0.2,12,12,4,8,"(2,)","(1, 3)",6.1098
none,0.2,12,12,4,6,"(2,)","(1, 3)",6.2106
none,0.2,12,12,4,4,"(2,)","(1, 3)",6.3441
none,0.2,12,10,8,8,"(2,)","(1, 3)",6.125
none,0.2,12,10,8,6,"(2,)","(1, 3)",6.2262
none,0.2,12,10,8,4,"(2,)","(1, 3)",6.3605
none,0.2,12,10,6,8,"(2,)","(1, 3)",6.2306
none,0.2,12,10,6,6,"(2,)","(1, 3)",6.3354
none,0.2,12,10,6,4,"(2,)","(1, 3)",6.4744
none,0.2,12,10,4,8,"(2,)","(1, 3)",6.3774
none,0.2,12,10,4,6,"(2,)","(1, 3)",6.4872
none,0.2,12,10,4,4,"(2,)","(1, 3)",6.6331
none,0.2,12,8,8,8,"(2,)","(1, 3)",6.4569
none,0.2,12,8,8,6,"(2,)","(1, 3)",6.5695
none,0.2,12,8,8,4,"(2,)","(1, 3)",6.7191
none,0.2,12,8,6,8,"(2,)","(1, 3)",6.5744
none,0.2,12,8,6,6,"(2,)","(1, 3)",6.6911
none,0.2,12,8,6,4,"(2,)","(1, 3)",6.8464
none,0.2,12,8,4,8,"(2,)","(1, 3)",6.738
none,0.2,12,8,4,6,"(2,)","(1, 3)",6.8607
none,0.2,12,8,4,4,"(2,)","(1, 3)",7.0241
none,0.2,12,6,8,6,"(2,)","(1, 3)",7.0568
none,0.2,12,6,8,4,"(2,)","(1, 3)",7.2298
none,0.2,12,6,6,6,"(2,)","(1, 3)",7.1973
none,0.2,12,6,6,4,"(2,)","(1, 3)",7.3774
none,0.2,12,6,4,6,"(2,)","(1, 3)",7.3939
none,0.2,12,6,4,4,"(2,)","(1, 3)",7.5841
none,0.2,10,16,8,8,"(2,)","(1, 3)",5.7487
none,0.2,10,16,8,6,"(2,)","(1, 3)",5.8378
none,0.2,10,16,8,4,"(2,)","(1, 3)",5.9556
none,0.2,10,16,6,8,"(2,)","(1, 3)",5.8416
none,0.2,10,16,6,6,"(2,)","(1, 3)",5.9336
none,0.2,10,16,6,4,"(2,)","(1, 3)",6.0554
none,0.2,10,16,4,8,"(2,)","(1, 3)",5.9705
none,0.2,10,16,4,6,"(2,)","(1, 3)",6.0666
none,0.2,10,16,4,4,"(2,)","(1, 3)",6.194
none,0.2,10,12,8,8,"(2,)","(1, 3)",6.1289
none,0.2,10,12,8,6,"(2,)","(1, 3)",6.2302
none,0.2,10,12,8,4,"(2,)","(1, 3)",6.3647
none,0.2,10,12,6,8,"(2,)","(1, 3)",6.2346
none,0.2,10,12,6,6,"(2,)","(1, 3)",6.3395
none,0.2,10,12,6,4,"(2,)","(1, 3)",6.4788
none,0.2,10,12,4,8,"(2,)","(1, 3)",6.3816
none,0.2,10,12,4,6,"(2,)","(1, 3)",6.4916
