transform_type,heads_selection,high_key_max_value,high_value_max_value,low_key_max_value,low_value_max_value,axis_key,axis_value,cr
hadamard,0.1,10,16,6,3,"(2,)","(1, 3)",5.7171
hadamard,0.1,10,16,4,8,"(2,)","(1, 3)",5.6098
hadamard,0.1,10,16,4,6,"(2,)","(1, 3)",5.6527
hadamard,0.1,10,16,4,4,"(2,)","(1, 3)",5.7144
hadamard,0.1,10,16,4,3,"(2,)","(1, 3)",5.7653
hadamard,0.1,10,16,3,8,"(2,)","(1, 3)",5.6777
hadamard,0.1,10,16,3,6,"(2,)","(1, 3)",5.7217
hadamard,0.1,10,16,3,4,"(2,)","(1, 3)",5.7848
hadamard,0.1,10,16,3,3,"(2,)","(1, 3)",5.837
hadamard,0.1,10,12,8,8,"(2,)","(1, 3)",5.9299
hadamard,0.1,10,12,8,6,"(2,)","(1, 3)",5.9776
hadamard,0.1,10,12,8,4,"(2,)","(1, 3)",6.0461
hadamard,0.1,10,12,8,3,"(2,)","(1, 3)",6.1029
hadamard,0.1,10,12,6,8,"(2,)","(1, 3)",5.9744
hadamard,0.1,10,12,6,6,"(2,)","(1, 3)",6.0228
hadamard,0.1,10,12,6,4,"(2,)","(1, 3)",6.0922
hadamard,0.1,10,12,6,3,"(2,)","(1, 3)",6.15
hadamard,0.1,10,12,4,8,"(2,)","(1, 3)",6.0271
hadamard,0.1,10,12,4,6,"(2,)","(1, 3)",6.0763
hadamard,0.1,10,12,4,4,"(2,)","(1, 3)",6.1471
hadamard,0.1,10,12,4,3,"(2,)","(1, 3)",6.2059
hadamard,0.1,10,12,3,8,"(2,)","(1, 3)",6.1055
hadamard,0.1,10,12,3,6,"(2,)","(1, 3)",6.1561
hadamard,0.1,10,12,3,4,"(2,)","(1, 3)",6.2287
hadamard,0.1,10,12,3,3,"(2,)","(1, 3)",6.2891
hadamard,0.1,10,10,8,8,"(2,)","(1, 3)",6.2198
hadamard,0.1,10,10,8,6,"(2,)","(1, 3)",6.2723
hadamard,0.1,10,10,8,4,"(2,)","(1, 3)",6.3473
hadamard,0.1,10,10,8,3,"(2,)","(1, 3)",6.4098
hadamard,0.1,10,10,6,8,"(2,)","(1, 3)",6.2687
hadamard,0.1,10,10,6,6,"(2,)","(1, 3)",6.322
hadamard,0.1,10,10,6,4,"(2,)","(1, 3)",6.3982
hadamard,0.1,10,10,6,3,"(2,)","(1, 3)",6.4617
hadamard,0.1,10,10,4,8,"(2,)","(1, 3)",6.3267
hadamard,0.1,10,10,4,6,"(2,)","(1, 3)",6.3811
hadamard,0.1,10,10,4,4,"(2,)","(1, 3)",6.4587
hadamard,0.1,10,10,4,3,"(2,)","(1, 3)",6.5234
hadamard,0.1,10,10,3,8,"(2,)","(1, 3)",6.4132
hadamard,0.1,10,10,3,6,"(2,)","(1, 3)",6.4691
hadamard,0.1,10,10,3,4,"(2,)","(1, 3)",6.5489
